file_path,filename,predicted_class,predicted_label,confidence,true_class,true_label,correct,prob_Bearings,prob_Brackets,prob_Hinges,prob_Ironbar_like,prob_Nuts,prob_Power_transmission,prob_Screw_like,prob_Toroidal_fastener
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/44965k438.graphml,44965k438.graphml,Nuts,4,0.9264354705810547,Ironbar_like,3,False,0.01641368493437767,0.0026966696605086327,0.008186721242964268,0.027011584490537643,0.9264354705810547,0.014193885959684849,0.002722969511523843,0.0023390930145978928
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/exammodelsankuranubhav7.graphml,exammodelsankuranubhav7.graphml,Screw_like,6,0.7372569441795349,Ironbar_like,3,False,0.029311932623386383,0.031018102541565895,0.041317299008369446,0.03893594443798065,0.04309884086251259,0.05044664442539215,0.7372569441795349,0.028614278882741928
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/mpraopart2.graphml,mpraopart2.graphml,Ironbar_like,3,0.89057457447052,Ironbar_like,3,True,0.012927123345434666,0.01629004441201687,0.019934983924031258,0.89057457447052,0.016513632610440254,0.011875782161951065,0.015576603822410107,0.016307257115840912
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/exammodelsankuranubhav3.graphml,exammodelsankuranubhav3.graphml,Screw_like,6,0.7372569441795349,Ironbar_like,3,False,0.029311932623386383,0.031018102541565895,0.041317299008369446,0.03893594443798065,0.04309884086251259,0.05044664442539215,0.7372569441795349,0.028614278882741928
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/mpraopart7.graphml,mpraopart7.graphml,Ironbar_like,3,0.8347825407981873,Ironbar_like,3,True,0.012022966518998146,0.010507670231163502,0.034597571939229965,0.8347825407981873,0.03862440213561058,0.010851227678358555,0.02740945853292942,0.03120412677526474
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/raipipemodel5.graphml,raipipemodel5.graphml,Nuts,4,0.7221950888633728,Ironbar_like,3,False,0.02128203585743904,0.025060445070266724,0.025151878595352173,0.0009416203247383237,0.7221950888633728,0.09018626809120178,0.11121579259634018,0.003966820426285267
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/44965k439.graphml,44965k439.graphml,Nuts,4,0.9583919048309326,Ironbar_like,3,False,0.009995480999350548,0.0017694920534268022,0.005927737336605787,0.011335629969835281,0.9583919048309326,0.008795653469860554,0.001975913532078266,0.0018082268070429564
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/raipipemodel7.graphml,raipipemodel7.graphml,Nuts,4,0.6856593489646912,Ironbar_like,3,False,0.02463274635374546,0.028814023360610008,0.035210415720939636,0.0015794531209394336,0.6856593489646912,0.10658270120620728,0.11256590485572815,0.00495541887357831
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/exammodelsankuranubhav6.graphml,exammodelsankuranubhav6.graphml,Screw_like,6,0.7372569441795349,Ironbar_like,3,False,0.029311932623386383,0.031018102541565895,0.041317299008369446,0.03893594443798065,0.04309884086251259,0.05044664442539215,0.7372569441795349,0.028614278882741928
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/44965k434.graphml,44965k434.graphml,Nuts,4,0.53043133020401,Ironbar_like,3,False,0.06293812394142151,0.012201682664453983,0.018696511164307594,0.3139443099498749,0.53043133020401,0.05047730728983879,0.006695382297039032,0.004615315236151218
