file_path,filename,predicted_class,predicted_label,confidence,true_class,true_label,correct,prob_Bearings,prob_Bolts,prob_Brackets,prob_Bushings,prob_Gears,prob_Hex_head_screw,prob_Hinges,prob_Ironbar,prob_Nuts,prob_O_rings,prob_Pipes,prob_Shafts,prob_Slotted_head_screw,prob_Socket_head_screw,prob_Sprockets,prob_Washers
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/44965k438.graphml,44965k438.graphml,Nuts,8,0.40629926323890686,Pipes,10,False,0.005699039902538061,0.04347871616482735,0.05210822448134422,0.14042313396930695,0.005638308823108673,0.008794780820608139,0.006019649561494589,0.055951498448848724,0.40629926323890686,0.13111285865306854,0.07149876654148102,0.007707193959504366,5.946936653344892e-05,0.039252642542123795,0.01640847697854042,0.009547996334731579
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/exammodelsankuranubhav7.graphml,exammodelsankuranubhav7.graphml,Slotted_head_screw,12,0.416458398103714,Pipes,10,False,0.0033522092271596193,0.01057460531592369,0.1207718476653099,0.0014320017071440816,0.12211136519908905,0.004219801165163517,0.011178124696016312,4.928257840219885e-05,0.011292207054793835,0.0015452696243301034,0.002086831256747246,0.0016757865669205785,0.416458398103714,0.2425486296415329,0.04707802087068558,0.003625724697485566
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/mpraopart2.graphml,mpraopart2.graphml,Gears,4,0.3836178481578827,Pipes,10,False,4.2733096051961184e-05,0.0033151532988995314,0.26618921756744385,0.0003226992557756603,0.3836178481578827,0.0015464855823665857,0.010661336593329906,0.00167455046903342,0.005789832677692175,0.01932762749493122,0.00041991056059487164,0.004169671330600977,0.004039829596877098,0.008264618925750256,0.004839092958718538,0.2857794761657715
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/exammodelsankuranubhav3.graphml,exammodelsankuranubhav3.graphml,Slotted_head_screw,12,0.416458398103714,Pipes,10,False,0.0033522078301757574,0.010574601590633392,0.12077182531356812,0.0014320010086521506,0.12211138755083084,0.0042197988368570805,0.01117811631411314,4.928253110847436e-05,0.01129220612347126,0.0015452703228220344,0.002086831256747246,0.0016757865669205785,0.416458398103714,0.24254857003688812,0.047078002244234085,0.0036257226020097733
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/mpraopart7.graphml,mpraopart7.graphml,Ironbar,7,0.2599608898162842,Pipes,10,False,0.0047095040790736675,0.016570568084716797,0.15063509345054626,0.02308238111436367,0.08432534337043762,0.026348553597927094,0.03937022015452385,0.2599608898162842,0.041862450540065765,0.07666575163602829,0.023255443200469017,0.015330256894230843,0.051096972078084946,0.012959289364516735,0.013186539523303509,0.16064074635505676
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/raipipemodel5.graphml,raipipemodel5.graphml,Nuts,8,0.8247503638267517,Pipes,10,False,0.0012291750172153115,0.02674897201359272,0.032719675451517105,0.02227824367582798,0.003663257695734501,0.0029944719281047583,0.003676004707813263,0.008107582107186317,0.8247503638267517,0.00040665731648914516,0.0013637267984449863,0.0009769361931830645,0.0009539524326100945,0.04501587897539139,0.024668477475643158,0.0004466269165277481
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/44965k439.graphml,44965k439.graphml,Nuts,8,0.5072188377380371,Pipes,10,False,0.005851134192198515,0.0387742705643177,0.055954910814762115,0.07807492464780807,0.007102013099938631,0.008071526885032654,0.007639196701347828,0.0354168564081192,0.5072188377380371,0.12496545910835266,0.05383489280939102,0.0078128632158041,0.00014939512766432017,0.041116293519735336,0.016392922028899193,0.011624460108578205
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/raipipemodel7.graphml,raipipemodel7.graphml,Nuts,8,0.9214528203010559,Pipes,10,False,0.001135446596890688,0.01052953489124775,0.016214901581406593,0.011622649617493153,0.0017918611411005259,0.003849942469969392,0.002356019802391529,0.0005257829907350242,0.9214528203010559,0.0006737838266417384,0.0035425752867013216,0.0031229755841195583,0.0007485697860829532,0.013824363239109516,0.008147145621478558,0.0004616403311956674
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/exammodelsankuranubhav6.graphml,exammodelsankuranubhav6.graphml,Slotted_head_screw,12,0.416458398103714,Pipes,10,False,0.0033522078301757574,0.010574601590633392,0.12077182531356812,0.0014320010086521506,0.12211138755083084,0.0042197988368570805,0.01117811631411314,4.928253110847436e-05,0.01129220612347126,0.0015452703228220344,0.002086831256747246,0.0016757865669205785,0.416458398103714,0.24254857003688812,0.047078002244234085,0.0036257226020097733
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/44965k434.graphml,44965k434.graphml,Bushings,3,0.766474187374115,Pipes,10,False,0.000669776345603168,0.02217731811106205,0.010125644505023956,0.766474187374115,0.0012487985659390688,0.003943698946386576,0.0023646673653274775,0.01945752277970314,0.03542228043079376,0.03968009725213051,0.07960005104541779,0.004263793583959341,1.8690481738303788e-05,0.008469859138131142,0.0049849036149680614,0.0010986332781612873
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/exammodelsankuranubhav2.graphml,exammodelsankuranubhav2.graphml,Slotted_head_screw,12,0.416458398103714,Pipes,10,False,0.0033522092271596193,0.01057460531592369,0.1207718476653099,0.0014320017071440816,0.12211136519908905,0.004219801165163517,0.011178124696016312,4.928257840219885e-05,0.011292207054793835,0.0015452696243301034,0.002086831256747246,0.0016757865669205785,0.416458398103714,0.2425486296415329,0.04707802087068558,0.003625724697485566
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/mpraopart0.graphml,mpraopart0.graphml,Gears,4,0.48541387915611267,Pipes,10,False,8.260660251835361e-06,0.0012879340210929513,0.14000238478183746,6.989865505602211e-05,0.48541387915611267,0.00042172035318799317,0.005617864895612001,0.00011421077215345576,0.0019690811168402433,0.01312993187457323,5.629792212857865e-05,0.002918811747804284,0.001089791301637888,0.004358832724392414,0.002521296264603734,0.3410198390483856
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/exammodelsankuranubhav9.graphml,exammodelsankuranubhav9.graphml,Slotted_head_screw,12,0.4164583086967468,Pipes,10,False,0.003352208761498332,0.010574602521955967,0.12077182531356812,0.0014320013578981161,0.12211138755083084,0.004219797905534506,0.011178117245435715,4.928252019453794e-05,0.011292205192148685,0.001545269275084138,0.002086831023916602,0.0016757863340899348,0.4164583086967468,0.24254858493804932,0.047078005969524384,0.0036257219035178423
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/44965k436.graphml,44965k436.graphml,Bushings,3,0.4647146463394165,Pipes,10,False,0.002479995833709836,0.04288386553525925,0.026382669806480408,0.4647146463394165,0.003012667875736952,0.007968814112246037,0.00483623705804348,0.05585786700248718,0.1503003090620041,0.08693490922451019,0.1084035187959671,0.007862560451030731,4.114686089451425e-05,0.023570645600557327,0.011033325456082821,0.0037167281843721867
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/raipipemodel6.graphml,raipipemodel6.graphml,Nuts,8,0.8968786001205444,Pipes,10,False,0.0009325051796622574,0.01492204051464796,0.020489368587732315,0.01873173750936985,0.0019114203751087189,0.0034340808633714914,0.00249870796687901,0.0021735697519034147,0.8968786001205444,0.0005087024765089154,0.0029068163130432367,0.0018644137308001518,0.00044175409129820764,0.02181599661707878,0.010048016905784607,0.0004422348574735224
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/raipipemodel4.graphml,raipipemodel4.graphml,Nuts,8,0.7329335808753967,Pipes,10,False,0.0014225118793547153,0.044392433017492294,0.048173099756240845,0.023752296343445778,0.00656901253387332,0.004064562730491161,0.006238855887204409,0.011367546394467354,0.7329335808753967,0.0004817550943698734,0.0017252691322937608,0.0014910867903381586,0.004377568606287241,0.06768462806940079,0.04492136836051941,0.0004044882080052048
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/exammodelsankuranubhav1.graphml,exammodelsankuranubhav1.graphml,Slotted_head_screw,12,0.4164583086967468,Pipes,10,False,0.003352208761498332,0.010574602521955967,0.12077182531356812,0.0014320013578981161,0.12211138755083084,0.004219797905534506,0.011178117245435715,4.928252019453794e-05,0.011292205192148685,0.001545269275084138,0.002086831023916602,0.0016757863340899348,0.4164583086967468,0.24254858493804932,0.047078005969524384,0.0036257219035178423
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/44965k431.graphml,44965k431.graphml,Bushings,3,0.9077895283699036,Pipes,10,False,0.0001802024635253474,0.008565385825932026,0.00452418252825737,0.9077895283699036,0.0006347429589368403,0.0015088679501786828,0.0011584750609472394,0.0026200420688837767,0.007074417546391487,0.018167056143283844,0.04047181084752083,0.0018638508627191186,1.2206051906105131e-05,0.0027833539061248302,0.002280947519466281,0.0003649096470326185
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/exammodelsankuranubhav4.graphml,exammodelsankuranubhav4.graphml,Slotted_head_screw,12,0.4164583384990692,Pipes,10,False,0.0033522089943289757,0.010574603453278542,0.12077184021472931,0.001432001474313438,0.12211135029792786,0.00421980069950223,0.01117811817675829,4.928257112624124e-05,0.01129220612347126,0.0015452695079147816,0.002086831256747246,0.0016757864505052567,0.4164583384990692,0.2425486445426941,0.04707801342010498,0.0036257202737033367
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/raipipemodel2.graphml,raipipemodel2.graphml,Nuts,8,0.5169999599456787,Pipes,10,False,0.0017139759147539735,0.07789114117622375,0.09250922501087189,0.015727592632174492,0.013819508254528046,0.005997309926897287,0.012488214299082756,0.01280027162283659,0.5169999599456787,0.0005850387387908995,0.002142647746950388,0.0026316300500184298,0.04938112944364548,0.1048893854022026,0.09005090594291687,0.00037206392153166234
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/raipipemodel1.graphml,raipipemodel1.graphml,Nuts,8,0.4350840151309967,Pipes,10,False,0.0016904736403375864,0.08191719651222229,0.10734617710113525,0.01195506751537323,0.01576838456094265,0.006188864819705486,0.013958940282464027,0.011185362003743649,0.4350840151309967,0.0005869753658771515,0.002122281352058053,0.0030345183331519365,0.10156527161598206,0.1077510267496109,0.09948692470788956,0.00035859207855537534
../../dataset/Split/graph/testing_ood/Pipe_Fittings--pipes/mpraopart5.graphml,mpraopart5.graphml,Brackets,2,0.4391626715660095,Pipes,10,False,0.0003409554483368993,0.00993325561285019,0.4391626715660095,0.0023698280565440655,0.17446160316467285,0.007704553660005331,0.020137203857302666,0.087881900370121,0.021126091480255127,0.027629371732473373,0.00672537786886096,0.005499814171344042,0.0189034603536129,0.014442522078752518,0.008406183682382107,0.1552751213312149
